2	0.00347598	0.00000016	346587.0000	59.0245
3	0.00155148	0.00000044	154343.0000	55.6176
4	0.00078558	0.00000062	77663.0000	67.4404
5	0.00045125	0.00000014	43325.0000	125.1546
6	0.00029436	0.00000007	27786.0000	116.3393
7	0.00023278	0.00000111	21483.0000	253.3386
