2	0.01044304	0.00000077	1328131.0000	17.5976
3	0.01053134	0.00000027	1333320.0000	12.8775
4	0.01047476	0.00000019	1333344.0000	21.4811
5	0.01049109	0.00000040	1333355.0000	21.5163
6	0.01048516	0.00000043	1333387.0000	19.5446
7	0.01047718	0.00000029	1333462.0000	19.8109
