2	0.00429502	0.00007138	393578.0000	4989.3955
3	0.00217297	0.00005140	199027.0000	3842.9329
4	0.00127502	0.00003506	117064.0000	2480.1227
5	0.00086246	0.00002768	77822.0000	1932.0318
6	0.00067789	0.00002315	60115.0000	1828.5352
7	0.00058805	0.00002927	50552.0000	1636.4705
