2	0.01461785	0.00000033	1875002.0000	47.8182
3	0.01624320	0.00000049	1992204.0000	53.8582
4	0.01608555	0.00000018	1999950.0000	55.6368
5	0.01604315	0.00000035	2000034.0000	53.1648
6	0.01600813	0.00000036	1999974.0000	50.3277
7	0.01600824	0.00000031	1999993.0000	51.6247
