2	0.00622266	0.00000003	1019569.0000	71.3444
3	0.00623823	0.00000009	1019575.0000	67.7905
4	0.00623952	0.00000031	1019662.0000	125.3235
5	0.00623802	0.00000034	1019612.0000	119.6637
6	0.00624316	0.00000037	1019581.0000	134.1688
7	0.00624854	0.00000111	1019707.0000	176.7207
