2	0.00681895	0.00000239	1019563.0000	548.5880
3	0.00631633	0.00000008	1019590.0000	64.7886
4	0.00631603	0.00000001	1019661.0000	126.9914
5	0.00631462	0.00000023	1019539.0000	120.0964
6	0.00631592	0.00000040	1019672.0000	128.3328
7	0.00631609	0.00000036	1019677.0000	119.7942
