2	0.01036089	0.00000058	1335631.0000	1598.5221
3	0.01043219	0.00000073	1342629.0000	1313.2196
4	0.01043040	0.00000381	1342312.0000	1868.9459
5	0.01040535	0.00000173	1341247.0000	1836.0512
6	0.01041721	0.00000059	1343119.0000	1836.8515
7	0.01045125	0.00000142	1343627.0000	1882.1667
