2	0.00709023	0.00004028	1082983.0000	11568.1122
3	0.00713567	0.00007139	1085570.0000	12905.0868
4	0.00710564	0.00012260	1084436.0000	12291.8954
5	0.00714509	0.00001081	1086665.0000	10614.7859
6	0.00719085	0.00009407	1089768.0000	12334.2598
7	0.00716310	0.00007500	1088409.0000	13572.3199
